id,alias,name,image_url,is_closed,url,review_count,categories,rating,transactions,price,phone,display_phone,distance,parent_categories,coordinates.latitude,coordinates.longitude,location.address1,location.address2,location.address3,location.city,location.zip_code,location.country,location.state,location.display_address
dOmnAV2YKIA8gFC9GVOJMg,kikis-chicken-place-elk-grove,Kiki's Chicken Place,https://s3-media4.fl.yelpcdn.com/bphoto/JFB51qT7KKLaRxZU6nOamw/o.jpg,False,https://www.yelp.com/biz/kikis-chicken-place-elk-grove?adjust_creative=MmLrhxyBCAYTo9x73GGJtA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=MmLrhxyBCAYTo9x73GGJtA,42,chickenshop,3.5,"['pickup', 'delivery']",$$,+19162529595,(916) 252-9595,4935.421988723923,,38.408881061195586,-121.3512362,9332 Elk Grove Blvd,,,Elk Grove,95624,US,CA,"['9332 Elk Grove Blvd', 'Elk Grove, CA 95624']"
d-n8--H61QPp0ZuOrC_S2A,uncles-chinese-cuisine-elk-grove,Uncle's Chinese Cuisine,https://s3-media2.fl.yelpcdn.com/bphoto/gNSdKK6FKsqLJ4ADFVgrEw/o.jpg,False,https://www.yelp.com/biz/uncles-chinese-cuisine-elk-grove?adjust_creative=MmLrhxyBCAYTo9x73GGJtA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=MmLrhxyBCAYTo9x73GGJtA,86,chinese,3.0,"['pickup', 'delivery']",,+19166818318,(916) 681-8318,6249.823797555325,,38.452127,-121.369731,8409 Elk Grove Florin Rd,,,Elk Grove,95624,US,CA,"['8409 Elk Grove Florin Rd', 'Elk Grove, CA 95624']"
DYQyBm2s4rvpJB_q3eRLYA,chandos-tacos-truck-elk-grove,Chando's Tacos Truck,https://s3-media2.fl.yelpcdn.com/bphoto/NGYWtIBgISdY_thbqXsKWQ/o.jpg,False,https://www.yelp.com/biz/chandos-tacos-truck-elk-grove?adjust_creative=MmLrhxyBCAYTo9x73GGJtA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=MmLrhxyBCAYTo9x73GGJtA,70,"mexican, foodtrucks",3.5,[],$,,,8227.66092242102,,38.424919128418,-121.396827697754,Bond Rd,,,Elk Grove,95624,US,CA,"['Bond Rd', 'Elk Grove, CA 95624']"
rW10OiHw_v-psGrB32sRmw,honu-hawaiian-bbq-sacramento-2,Honu Hawaiian BBQ,https://s3-media1.fl.yelpcdn.com/bphoto/stv5KFFqdbwM0hnRmqm82Q/o.jpg,False,https://www.yelp.com/biz/honu-hawaiian-bbq-sacramento-2?adjust_creative=MmLrhxyBCAYTo9x73GGJtA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=MmLrhxyBCAYTo9x73GGJtA,225,"bbq, hawaiian",3.0,['delivery'],$,+19166818881,(916) 681-8881,10374.024682791787,,38.4591272489118,-121.416729920902,8211 Bruceville Rd,Ste 100,,Sacramento,95823,US,CA,"['8211 Bruceville Rd', 'Ste 100', 'Sacramento, CA 95823']"
KdMx2phlRW2a0tAZLIETpA,freshii-pacific-beach-san-diego,Freshii | Pacific Beach,https://s3-media2.fl.yelpcdn.com/bphoto/m7PWZ9N8LQVzu2y7ai6Bsg/o.jpg,False,https://www.yelp.com/biz/freshii-pacific-beach-san-diego?adjust_creative=MmLrhxyBCAYTo9x73GGJtA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=MmLrhxyBCAYTo9x73GGJtA,144,"wraps, breakfast_brunch, salad",4.0,"['pickup', 'delivery']",$$,+16193230732,(619) 323-0732,910.1612596979734,,32.79921,-117.24481,1380 Garnet Ave,,,San Diego,92109,US,CA,"['1380 Garnet Ave', 'San Diego, CA 92109']"
HtsZt5ZEcl0RSYDnVWMRQw,euphoria-xix-grill-san-diego,Euphoria XIX Grill,https://s3-media2.fl.yelpcdn.com/bphoto/Snlv50hgkRtoM_FiDdUZWA/o.jpg,False,https://www.yelp.com/biz/euphoria-xix-grill-san-diego?adjust_creative=MmLrhxyBCAYTo9x73GGJtA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=MmLrhxyBCAYTo9x73GGJtA,228,"burgers, sandwiches, salad",5.0,"['pickup', 'delivery']",$$,+16192220020,(619) 222-0020,4685.510321766527,,32.755746,-117.221813,3944 W Point Loma Blvd,Ste A & B,,San Diego,92110,US,CA,"['3944 W Point Loma Blvd', 'Ste A & B', 'San Diego, CA 92110']"
6RVSVONHM50HifX_8UkFYw,biggies-burgers-pacific-beach-san-diego,Biggie's Burgers - Pacific Beach,https://s3-media4.fl.yelpcdn.com/bphoto/M6aGv1TUB0cdzzsCkZ-M7Q/o.jpg,False,https://www.yelp.com/biz/biggies-burgers-pacific-beach-san-diego?adjust_creative=MmLrhxyBCAYTo9x73GGJtA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=MmLrhxyBCAYTo9x73GGJtA,221,burgers,4.0,"['pickup', 'delivery']",$$,+18582634433,(858) 263-4433,1877.446781608884,,32.7980584,-117.2557781,4631 Mission Blvd,,,San Diego,92109,US,CA,"['4631 Mission Blvd', 'San Diego, CA 92109']"
RZjWIgb9YV_4mwyNiQAFwQ,pb-oriental-san-diego-2,PB Oriental,https://s3-media3.fl.yelpcdn.com/bphoto/18nKiZmFoGz2hXIhD4EAEw/o.jpg,False,https://www.yelp.com/biz/pb-oriental-san-diego-2?adjust_creative=MmLrhxyBCAYTo9x73GGJtA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=MmLrhxyBCAYTo9x73GGJtA,136,"asianfusion, chinese, japanese",4.0,"['pickup', 'delivery']",,+18588867811,(858) 886-7811,1433.650126174568,,32.7976940819715,-117.251030355692,1038 Garnet Ave,,,San Diego,92109,US,CA,"['1038 Garnet Ave', 'San Diego, CA 92109']"
LYXQPWqTcZBqYVkbdAgjQQ,pb-market-and-deli-san-diego-3,PB Market and Deli,https://s3-media3.fl.yelpcdn.com/bphoto/BOfSye62PfoZoZILns0sIQ/o.jpg,False,https://www.yelp.com/biz/pb-market-and-deli-san-diego-3?adjust_creative=MmLrhxyBCAYTo9x73GGJtA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=MmLrhxyBCAYTo9x73GGJtA,68,"convenience, delis",4.5,['delivery'],$,+18582728500,(858) 272-8500,1455.6063592710632,,32.796356,-117.251366,4435 Cass St,,,San Diego,92109,US,CA,"['4435 Cass St', 'San Diego, CA 92109']"
SJOaN8Hf0IlJc_8qlot_jw,old-town-tequila-factory-san-diego,Old Town Tequila Factory,https://s3-media1.fl.yelpcdn.com/bphoto/BeR3zrJ2W36pCkPOJChkZw/o.jpg,False,https://www.yelp.com/biz/old-town-tequila-factory-san-diego?adjust_creative=MmLrhxyBCAYTo9x73GGJtA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=MmLrhxyBCAYTo9x73GGJtA,1809,"mexican, bars",4.0,['delivery'],$$,+16192608124,(619) 260-8124,6193.452609965364,,32.7534513,-117.1934718,2467 Juan St,,,San Diego,92110,US,CA,"['2467 Juan St', 'San Diego, CA 92110']"
AewH2IkKMYO6pmQKz1x7vQ,barefoot-bar-and-grill-san-diego,Barefoot Bar & Grill,https://s3-media4.fl.yelpcdn.com/bphoto/4uTm_cIUwLZ_0Rd_NE8EsQ/o.jpg,False,https://www.yelp.com/biz/barefoot-bar-and-grill-san-diego?adjust_creative=MmLrhxyBCAYTo9x73GGJtA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=MmLrhxyBCAYTo9x73GGJtA,666,"cocktailbars, newamerican, seafood",3.5,"['pickup', 'delivery']",$$,+18585815960,(858) 581-5960,2492.4984397714566,,32.7741342997751,-117.240413100069,1404 Vacation Rd,,,San Diego,92109,US,CA,"['1404 Vacation Rd', 'San Diego, CA 92109']"
CQKif7LnaoEzxZDo4XXxiA,cucina-caprese-san-diego-2,Cucina Caprese,https://s3-media3.fl.yelpcdn.com/bphoto/O8NHWgXsLg6OtDVMYthqPg/o.jpg,False,https://www.yelp.com/biz/cucina-caprese-san-diego-2?adjust_creative=MmLrhxyBCAYTo9x73GGJtA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=MmLrhxyBCAYTo9x73GGJtA,211,"pizza, foodstands",5.0,"['pickup', 'delivery']",$$,+16197598108,(619) 759-8108,4938.882968833251,,32.7643879,-117.1989393,5328 Banks St,Ste B,,San Diego,92110,US,CA,"['5328 Banks St', 'Ste B', 'San Diego, CA 92110']"
SkzZf0dhAp4sudrNfCsO4w,fanuel-street-park-pacific-beach-2,Fanuel Street Park,https://s3-media2.fl.yelpcdn.com/bphoto/nTbs1vx0fNVy_63gZZxlBg/o.jpg,False,https://www.yelp.com/biz/fanuel-street-park-pacific-beach-2?adjust_creative=MmLrhxyBCAYTo9x73GGJtA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=MmLrhxyBCAYTo9x73GGJtA,49,parks,4.5,[],,,,966.1838631188058,,32.7914234424598,-117.244420051575,4000 Fanuel St,,,Pacific Beach,92109,US,CA,"['4000 Fanuel St', 'Pacific Beach, CA 92109']"
OBEB2o5p_C5md06cK770UQ,pho-kitchen-san-diego-5,Pho Kitchen,https://s3-media4.fl.yelpcdn.com/bphoto/fgSYOFGrDUPUiR4NlzpGEQ/o.jpg,False,https://www.yelp.com/biz/pho-kitchen-san-diego-5?adjust_creative=MmLrhxyBCAYTo9x73GGJtA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=MmLrhxyBCAYTo9x73GGJtA,461,vietnamese,4.5,"['pickup', 'delivery']",$$,+16196845009,(619) 684-5009,5061.773035439338,,32.7647481,-117.1965555,5375 Napa St,Ste 104B,,San Diego,92110,US,CA,"['5375 Napa St', 'Ste 104B', 'San Diego, CA 92110']"
X6rZ1KLbVswUHgzdH6iaPA,jersey-mikes-subs-san-diego-20,Jersey Mike's Subs,https://s3-media1.fl.yelpcdn.com/bphoto/RgMr4mk6mvi02RjXZ8S0rw/o.jpg,False,https://www.yelp.com/biz/jersey-mikes-subs-san-diego-20?adjust_creative=MmLrhxyBCAYTo9x73GGJtA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=MmLrhxyBCAYTo9x73GGJtA,182,"sandwiches, delis, hotdogs",3.5,"['pickup', 'delivery']",$,+18582241880,(858) 224-1880,570.1305442987515,,32.801139,-117.23411,1975 Garnet Ave,,,San Diego,92109,US,CA,"['1975 Garnet Ave', 'San Diego, CA 92109']"
JLkUQH9mr5hBNBCG7c6PDQ,casa-de-reyes-san-diego,Casa De Reyes,https://s3-media4.fl.yelpcdn.com/bphoto/OV4ugyVFtar5ATcbrZi3EA/o.jpg,False,https://www.yelp.com/biz/casa-de-reyes-san-diego?adjust_creative=MmLrhxyBCAYTo9x73GGJtA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=MmLrhxyBCAYTo9x73GGJtA,2197,"mexican, breakfast_brunch",3.5,[],$$,+16192205040,(619) 220-5040,5787.1707901853915,,32.7550991,-117.1978367,2754 Calhoun St,,Old Town San Diego State Historic Park,San Diego,92110,US,CA,"['2754 Calhoun St', 'Old Town San Diego State Historic Park', 'San Diego, CA 92110']"
CPr8TQlj3tpsEnY08L_qiQ,perrys-cafe-san-diego,Perry's Cafe,https://s3-media4.fl.yelpcdn.com/bphoto/ZjuXOzgcmOj2KNEJxtza8w/o.jpg,False,https://www.yelp.com/biz/perrys-cafe-san-diego?adjust_creative=MmLrhxyBCAYTo9x73GGJtA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=MmLrhxyBCAYTo9x73GGJtA,1250,"breakfast_brunch, cafes",4.0,['delivery'],$$,+16192917121,(619) 291-7121,5483.731447663012,,32.756207392613,-117.201491427647,4610 Pacific Hwy,,,San Diego,92110,US,CA,"['4610 Pacific Hwy', 'San Diego, CA 92110']"
cOCtKLA9dPi3GFlI4m4Nsg,mavericks-beach-club-san-diego-2,Mavericks Beach Club,https://s3-media4.fl.yelpcdn.com/bphoto/6TkP2w3d8VhlvQGITPvpnQ/o.jpg,False,https://www.yelp.com/biz/mavericks-beach-club-san-diego-2?adjust_creative=MmLrhxyBCAYTo9x73GGJtA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=MmLrhxyBCAYTo9x73GGJtA,546,"sportsbars, danceclubs",3.5,['delivery'],$$,+18589990348,(858) 999-0348,1757.52712613736,,32.79706,-117.25457,860 Garnet Ave,,,San Diego,92109,US,CA,"['860 Garnet Ave', 'San Diego, CA 92109']"
yrbrkmwwKIULDsdKEkxnQw,mongolian-hot-pot-san-diego-3,Mongolian Hot Pot,https://s3-media1.fl.yelpcdn.com/bphoto/P6WfjGTagzaZEE1o9COpQg/o.jpg,False,https://www.yelp.com/biz/mongolian-hot-pot-san-diego-3?adjust_creative=MmLrhxyBCAYTo9x73GGJtA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=MmLrhxyBCAYTo9x73GGJtA,1488,"chinese, hotpot, mongolian",4.0,"['pickup', 'delivery']",$$,+18582742040,(858) 274-2040,6179.502859134475,,32.83541,-117.18892,4718 Clairemont Mesa Blvd,,,San Diego,92117,US,CA,"['4718 Clairemont Mesa Blvd', 'San Diego, CA 92117']"
O7F-BffK7OIbQcFAvIB7pQ,lazy-eye-coffee-san-diego,Lazy Eye Coffee,https://s3-media3.fl.yelpcdn.com/bphoto/X-Ag0qyCxClAVEBRVPcuRw/o.jpg,False,https://www.yelp.com/biz/lazy-eye-coffee-san-diego?adjust_creative=MmLrhxyBCAYTo9x73GGJtA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=MmLrhxyBCAYTo9x73GGJtA,62,"coffee, bakeries",5.0,['delivery'],,,,2645.6004675241034,,32.81385,-117.21681,4013 Avati Dr,,,San Diego,92117,US,CA,"['4013 Avati Dr', 'San Diego, CA 92117']"
P_ne9YdkqKN1WyqMiJkAlA,la-clochette-du-coin-san-diego-3,La Clochette Du Coin,https://s3-media1.fl.yelpcdn.com/bphoto/vt1OfclV5lLHgannZnGl1Q/o.jpg,False,https://www.yelp.com/biz/la-clochette-du-coin-san-diego-3?adjust_creative=MmLrhxyBCAYTo9x73GGJtA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=MmLrhxyBCAYTo9x73GGJtA,78,"coffee, breakfast_brunch, bakeries",4.5,"['pickup', 'delivery']",,+18584125558,(858) 412-5558,1640.171741305058,,32.799902,-117.252801,4680 Cass St,,,San Diego,92109,US,CA,"['4680 Cass St', 'San Diego, CA 92109']"
fKidlDyroBBhjUERvkS_1Q,san-diego-pizza-company-san-diego,San Diego Pizza Company,https://s3-media2.fl.yelpcdn.com/bphoto/93KWxyQgEDc_OWCV9K9u1g/o.jpg,False,https://www.yelp.com/biz/san-diego-pizza-company-san-diego?adjust_creative=MmLrhxyBCAYTo9x73GGJtA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=MmLrhxyBCAYTo9x73GGJtA,24,"foodtrucks, pizza, catering",5.0,[],$,+18588590059,(858) 859-0059,560.2904760062513,,32.79522,-117.23766,,,,San Diego,92109,US,CA,"['San Diego, CA 92109']"
lnS1AUDCVvrGaGLU6swWfg,moonshine-beach-san-diego,Moonshine Beach,https://s3-media1.fl.yelpcdn.com/bphoto/hjBgEoKjneAocU18CncLvA/o.jpg,False,https://www.yelp.com/biz/moonshine-beach-san-diego?adjust_creative=MmLrhxyBCAYTo9x73GGJtA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=MmLrhxyBCAYTo9x73GGJtA,244,"bars, danceclubs, countrydancehalls",3.5,[],$$,+18589990158,(858) 999-0158,1193.814005531923,,32.79785,-117.24837,1165 Garnet Ave,,,San Diego,92109,US,CA,"['1165 Garnet Ave', 'San Diego, CA 92109']"
Bvz7RUmxZvnQlbFRYhvUYA,coconut-girl-kitchen-pacific-beach,Coconut Girl Kitchen,https://s3-media3.fl.yelpcdn.com/bphoto/pPvxc2dHyS3Ppzti_CwkLw/o.jpg,False,https://www.yelp.com/biz/coconut-girl-kitchen-pacific-beach?adjust_creative=MmLrhxyBCAYTo9x73GGJtA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=MmLrhxyBCAYTo9x73GGJtA,176,"asianfusion, chinese, thai",4.0,"['pickup', 'delivery']",$$,+18582634309,(858) 263-4309,1948.8655498981375,,32.79880202669212,-117.2564153,4658 Mission Blvd,,,Pacific Beach,92109,US,CA,"['4658 Mission Blvd', 'Pacific Beach, CA 92109']"
A8ph77bttInCmJCasTPU-A,the-promiscuous-fork-la-jolla,The Promiscuous Fork,https://s3-media3.fl.yelpcdn.com/bphoto/e-jtwGuxXf_CYYJrNwn5ow/o.jpg,False,https://www.yelp.com/biz/the-promiscuous-fork-la-jolla?adjust_creative=MmLrhxyBCAYTo9x73GGJtA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=MmLrhxyBCAYTo9x73GGJtA,709,"burgers, tradamerican, bbq",4.0,['delivery'],$$,+18584543663,(858) 454-3663,5577.1107051269455,,32.8324466937909,-117.277057170868,6984 La Jolla Blvd,,,La Jolla,92037,US,CA,"['6984 La Jolla Blvd', 'La Jolla, CA 92037']"
E8MATHxZCWOCcSGyMqaWyA,julienne-cakes-san-diego,Julienne Cakes,https://s3-media2.fl.yelpcdn.com/bphoto/mlSdsvcGJsHgJcacU2kvjA/o.jpg,False,https://www.yelp.com/biz/julienne-cakes-san-diego?adjust_creative=MmLrhxyBCAYTo9x73GGJtA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=MmLrhxyBCAYTo9x73GGJtA,23,"desserts, cupcakes, customcakes",5.0,[],$$,+16197277637,(619) 727-7637,560.2904760062513,,32.7966384887695,-117.239891052246,,,,San Diego,92109,US,CA,"['San Diego, CA 92109']"
ac8YSpGmPGKWl_Q3XfNRUg,cafe-bar-europa-north-pacific-beach-2,Cafe Bar Europa,https://s3-media2.fl.yelpcdn.com/bphoto/A1lz3XpD7Nn6nLCgS3W1gg/o.jpg,False,https://www.yelp.com/biz/cafe-bar-europa-north-pacific-beach-2?adjust_creative=MmLrhxyBCAYTo9x73GGJtA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=MmLrhxyBCAYTo9x73GGJtA,549,"bars, tapas",3.5,"['pickup', 'delivery']",$$,+18584884200,(858) 488-4200,2481.0776695438194,,32.808751,-117.257702,873 Turquoise St,,,North Pacific Beach,92109,US,CA,"['873 Turquoise St', 'North Pacific Beach, CA 92109']"
nD1yxnwQIfcFlf0ex6FGlg,city-tacos-san-diego-5,City Tacos,https://s3-media4.fl.yelpcdn.com/bphoto/FYx1GD4uzwmtD6_XxLWIYw/o.jpg,False,https://www.yelp.com/biz/city-tacos-san-diego-5?adjust_creative=MmLrhxyBCAYTo9x73GGJtA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=MmLrhxyBCAYTo9x73GGJtA,94,tacos,4.5,['delivery'],$,+18582844239,(858) 284-4239,1881.4421079598808,,32.79660479051797,-117.2559173593117,4516 Mission Blvd,,,San Diego,92109,US,CA,"['4516 Mission Blvd', 'San Diego, CA 92109']"
QRf90Mjc0ERSMJ21DGnIsA,food2you-san-diego,Food2You,https://s3-media3.fl.yelpcdn.com/bphoto/HCYLuNhtmSBr9E2yD93j9w/o.jpg,False,https://www.yelp.com/biz/food2you-san-diego?adjust_creative=MmLrhxyBCAYTo9x73GGJtA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=MmLrhxyBCAYTo9x73GGJtA,1133,tradamerican,3.0,[],$$$$,+18582744630,(858) 274-4630,2486.117303253299,,32.774193,-117.240416,1404 Vacation Rd,,,San Diego,92109,US,CA,"['1404 Vacation Rd', 'San Diego, CA 92109']"
98H2YRWuuirJuCUFBR8kZg,boomerangs-san-diego-2,Boomerangs,https://s3-media1.fl.yelpcdn.com/bphoto/-cjyiOhVtSXT-tmRRVVb9w/o.jpg,False,https://www.yelp.com/biz/boomerangs-san-diego-2?adjust_creative=MmLrhxyBCAYTo9x73GGJtA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=MmLrhxyBCAYTo9x73GGJtA,636,"burgers, sportsbars",3.5,"['pickup', 'delivery']",$$,+18584839500,(858) 483-9500,4434.96653042586,,32.8270721435547,-117.20573425293,4577 Clairemont Dr,,,San Diego,92117,US,CA,"['4577 Clairemont Dr', 'San Diego, CA 92117']"
dubrB6Ocuii9vX7JlU8TxQ,lahaina-beach-house-san-diego,Lahaina Beach House,https://s3-media3.fl.yelpcdn.com/bphoto/81lOmIaJsO2hbuG_16OCEg/o.jpg,False,https://www.yelp.com/biz/lahaina-beach-house-san-diego?adjust_creative=MmLrhxyBCAYTo9x73GGJtA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=MmLrhxyBCAYTo9x73GGJtA,451,"bars, newamerican",3.5,[],$,+18582703888,(858) 270-3888,1877.237327843734,,32.79171,-117.2552,710 Oliver Ave,,,San Diego,92109,US,CA,"['710 Oliver Ave', 'San Diego, CA 92109']"
wbhcG37SBspsbKIFufcW2A,wheat-and-water-la-jolla-2,Wheat & Water,https://s3-media1.fl.yelpcdn.com/bphoto/-j8kMHByvPhCZOGYO5mBZQ/o.jpg,False,https://www.yelp.com/biz/wheat-and-water-la-jolla-2?adjust_creative=MmLrhxyBCAYTo9x73GGJtA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=MmLrhxyBCAYTo9x73GGJtA,294,"bars, tradamerican, pizza",4.0,['delivery'],$$,+18582918690,(858) 291-8690,3983.9041531554003,,32.8164708,-117.2709513,5737 La Jolla Blvd,,,La Jolla,92037,US,CA,"['5737 La Jolla Blvd', 'La Jolla, CA 92037']"
CDC9epaf9zCKeLccb-BU0g,filippis-pizza-grotto-pacific-beach-san-diego,Filippis Pizza Grotto Pacific Beach,https://s3-media3.fl.yelpcdn.com/bphoto/bHNMDefamwLLc62LH20yMA/o.jpg,False,https://www.yelp.com/biz/filippis-pizza-grotto-pacific-beach-san-diego?adjust_creative=MmLrhxyBCAYTo9x73GGJtA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=MmLrhxyBCAYTo9x73GGJtA,396,"italian, sandwiches, pizza",3.5,"['pickup', 'delivery']",$$,+18584836222,(858) 483-6222,1558.5003235142312,,32.797427,-117.252405,962 Garnet Ave,,,San Diego,92109,US,CA,"['962 Garnet Ave', 'San Diego, CA 92109']"
CxHFcH3sKJi9Xjnzu9qMFA,thrusters-lounge-san-diego,Thrusters Lounge,https://s3-media3.fl.yelpcdn.com/bphoto/HOQnwBlMMRdESXwcCThQeQ/o.jpg,False,https://www.yelp.com/biz/thrusters-lounge-san-diego?adjust_creative=MmLrhxyBCAYTo9x73GGJtA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=MmLrhxyBCAYTo9x73GGJtA,270,"lounges, divebars",3.5,['delivery'],$,+18584836334,(858) 483-6334,1878.9658662255417,,32.7980759,-117.2557831,4633 Mission Blvd,,,San Diego,92109,US,CA,"['4633 Mission Blvd', 'San Diego, CA 92109']"
m1g_N9tTVCPjHNU4PHcSRw,tk-donuts-san-diego,TK Donuts,https://s3-media3.fl.yelpcdn.com/bphoto/4YjRg1yj_eRDs7lglfyX1w/o.jpg,False,https://www.yelp.com/biz/tk-donuts-san-diego?adjust_creative=MmLrhxyBCAYTo9x73GGJtA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=MmLrhxyBCAYTo9x73GGJtA,107,"donuts, coffee, bagels",4.5,[],$,+16199067892,(619) 906-7892,4022.379164308053,,32.7973480224609,-117.192893981934,3095 Clairemont Dr,Ste B,,San Diego,92117,US,CA,"['3095 Clairemont Dr', 'Ste B', 'San Diego, CA 92117']"
98a5c0qd9t7O7BhYHCP-Cw,nicos-mexican-food-san-diego,Nico's Mexican Food,https://s3-media2.fl.yelpcdn.com/bphoto/DCkB4LuPwUxCKJ5nMBJn8g/o.jpg,False,https://www.yelp.com/biz/nicos-mexican-food-san-diego?adjust_creative=MmLrhxyBCAYTo9x73GGJtA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=MmLrhxyBCAYTo9x73GGJtA,266,mexican,4.0,['delivery'],$,+18582727907,(858) 272-7907,4581.329211732498,,32.7685808,-117.1994414,5151 Morena Pl,,,San Diego,92110,US,CA,"['5151 Morena Pl', 'San Diego, CA 92110']"
TnEud1qCaZazR98n1LBQ_A,rubios-san-diego-35,Rubio's,https://s3-media1.fl.yelpcdn.com/bphoto/z_w0n0eID0LAxZWSatjrQg/o.jpg,False,https://www.yelp.com/biz/rubios-san-diego-35?adjust_creative=MmLrhxyBCAYTo9x73GGJtA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=MmLrhxyBCAYTo9x73GGJtA,148,"mexican, salad, seafood",4.0,['delivery'],$$,+18582704800,(858) 270-4800,1563.728299590538,,32.79552,-117.25257,910 Grand Ave,,,San Diego,92109,US,CA,"['910 Grand Ave', 'San Diego, CA 92109']"
9EgjBMDhNazAt8Ng0FGcxQ,main-chick-hot-chicken-san-diego-3,Main Chick Hot Chicken,https://s3-media4.fl.yelpcdn.com/bphoto/QWtIPugUnvq73_VsGzHsXg/o.jpg,False,https://www.yelp.com/biz/main-chick-hot-chicken-san-diego-3?adjust_creative=MmLrhxyBCAYTo9x73GGJtA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=MmLrhxyBCAYTo9x73GGJtA,280,"hotdogs, chicken_wings",4.5,"['pickup', 'delivery']",$$,+18583526312,(858) 352-6312,4699.733973501649,,32.829757,-117.204885,4705 Clairemont Dr,Ste H,,San Diego,92117,US,CA,"['4705 Clairemont Dr', 'Ste H', 'San Diego, CA 92117']"
qmQLD6RLpeJSOXAvFy69hg,liberty-pizza-san-diego,Liberty Pizza,https://s3-media2.fl.yelpcdn.com/bphoto/5RmYKnOPv_Xwe4t-mc7Lwg/o.jpg,False,https://www.yelp.com/biz/liberty-pizza-san-diego?adjust_creative=MmLrhxyBCAYTo9x73GGJtA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=MmLrhxyBCAYTo9x73GGJtA,173,"pizza, chicken_wings",4.0,"['pickup', 'delivery']",$,+18582703278,(858) 270-3278,1923.1063226886645,,32.798165,-117.256237,4634 Mission Blvd,,,San Diego,92109,US,CA,"['4634 Mission Blvd', 'San Diego, CA 92109']"
CBo6acJo1gyVsQdL14G2YQ,nostalgia-coffee-roasters-san-diego,Nostalgia Coffee Roasters,https://s3-media1.fl.yelpcdn.com/bphoto/qTM6kSZxbSEsfEstApwpHA/o.jpg,False,https://www.yelp.com/biz/nostalgia-coffee-roasters-san-diego?adjust_creative=MmLrhxyBCAYTo9x73GGJtA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=MmLrhxyBCAYTo9x73GGJtA,34,coffeeroasteries,4.5,[],,+18588489654,(858) 848-9654,560.2904760062513,,32.7952194213867,-117.237655639648,,,,San Diego,92109,US,CA,"['San Diego, CA 92109']"
